X1,Y1,X2,Y2,Confidence,Class
5,37,126,122,0.35,Dummy
0,195,106,263,0.3,Dummy
125,46,225,90,0.53,Dummy
227,50,322,92,0.45,Dummy
329,53,421,88,0.38,Dummy
637,28,704,83,0.53,Dummy
0,83,104,184,0.56,Dummy
5,85,244,185,0.38,Dummy
83,0,128,29,0.57,AnotherCar
218,87,469,182,0.57,Dummy
77,104,204,183,0.26,Dummy
87,33,231,75,0.43,Dummy
15,109,166,159,0.28,Dummy
187,37,332,79,0.63,Dummy
422,85,645,179,0.48,Dummy
109,117,267,164,0.35,Dummy
288,38,432,81,0.55,Dummy
0,11,134,56,0.5,Dummy
286,38,434,100,0.42,Dummy
541,82,704,174,0.4,Dummy
390,37,528,76,0.42,Dummy
27,16,233,65,0.41,Dummy
357,120,481,142,0.53,Car
62,17,244,63,0.53,Dummy
356,121,483,151,0.42,Car
5,175,49,208,0.39,AnotherCar
62,17,243,85,0.38,Dummy
3,175,48,209,0.39,AnotherCar
345,121,478,151,0.38,Car
60,18,243,63,0.34,Dummy
348,120,476,143,0.33,Car
61,18,242,113,0.32,Dummy
348,121,477,145,0.38,Car
60,17,244,62,0.36,Dummy
350,121,476,144,0.51,Car
2,175,48,209,0.36,AnotherCar
60,19,243,63,0.31,Dummy
61,19,242,110,0.28,Dummy
345,120,484,156,0.26,Car
60,18,243,62,0.33,Dummy
2,175,48,209,0.3,AnotherCar
344,121,478,152,0.26,Car
349,121,476,143,0.48,Car
60,18,244,62,0.32,Dummy
60,18,242,121,0.27,Dummy
349,121,476,144,0.49,Car
345,120,484,155,0.29,Car
60,18,243,63,0.28,Dummy
60,18,241,117,0.27,Dummy
349,121,477,144,0.48,Car
60,18,243,63,0.3,Dummy
61,18,242,116,0.3,Dummy
2,175,47,208,0.29,AnotherCar
349,121,477,144,0.48,Car
60,18,243,64,0.27,Dummy
61,18,241,117,0.26,Dummy
352,121,477,143,0.48,Car
60,18,243,63,0.32,Dummy
61,18,241,117,0.28,Dummy
348,121,479,146,0.5,Car
61,18,243,63,0.33,Dummy
61,18,241,116,0.3,Dummy
2,175,48,209,0.29,AnotherCar
345,121,478,148,0.49,Car
61,18,242,118,0.32,Dummy
60,18,244,63,0.32,Dummy
351,121,478,145,0.51,Car
60,18,243,63,0.35,Dummy
61,18,241,120,0.27,Dummy
2,175,48,208,0.26,AnotherCar
350,121,477,144,0.46,Car
61,18,241,121,0.28,Dummy
60,18,243,63,0.28,Dummy
348,121,479,146,0.47,Car
60,18,243,63,0.35,Dummy
61,18,241,115,0.28,Dummy
345,121,478,148,0.44,Car
61,17,244,63,0.34,Dummy
61,17,242,116,0.27,Dummy
346,121,479,148,0.49,Car
61,18,242,124,0.28,Dummy
61,18,244,64,0.27,Dummy
348,121,478,146,0.49,Car
61,18,242,124,0.3,Dummy
3,175,48,208,0.26,AnotherCar
348,121,478,146,0.52,Car
61,18,241,123,0.29,Dummy
348,120,478,147,0.49,Car
61,19,241,123,0.27,Dummy
350,121,478,146,0.47,Car
2,175,48,209,0.27,AnotherCar
61,19,241,120,0.26,Dummy
350,121,478,147,0.51,Car
61,19,241,122,0.27,Dummy
351,120,478,145,0.52,Car
61,19,242,121,0.27,Dummy
357,120,481,142,0.6,Car
63,19,248,106,0.42,Dummy
2,174,51,205,0.38,AnotherCar
62,19,248,64,0.38,Dummy
347,120,489,152,0.29,Car
489,31,651,69,0.58,Dummy
1,34,103,63,0.43,Dummy
255,29,459,80,0.37,Dummy
360,25,564,72,0.52,Dummy
0,199,126,243,0.27,Dummy
30,266,118,283,0.27,Dummy
466,22,673,81,0.51,Dummy
127,39,316,84,0.4,Dummy
135,266,215,283,0.33,Dummy
238,47,415,96,0.44,Dummy
234,267,313,287,0.38,Dummy
273,50,427,92,0.36,Dummy
149,69,225,112,0.41,Car
274,51,429,90,0.37,Dummy
612,24,702,58,0.26,AnotherCar
149,69,226,111,0.54,Car
273,51,429,90,0.51,Dummy
149,69,225,111,0.51,Car
273,51,429,90,0.39,Dummy
149,70,224,112,0.29,AnotherCar
612,23,703,58,0.27,AnotherCar
273,51,428,91,0.47,Dummy
149,70,224,113,0.31,AnotherCar
149,69,225,112,0.27,Car
149,69,225,111,0.62,Car
273,52,428,91,0.47,Dummy
148,69,226,111,0.57,Car
274,51,426,94,0.34,Dummy
149,69,226,111,0.58,Car
273,51,427,90,0.34,Dummy
611,23,702,58,0.3,AnotherCar
150,69,226,111,0.61,Car
612,24,703,58,0.32,AnotherCar
272,50,428,92,0.3,Dummy
148,69,226,111,0.61,Car
273,51,428,90,0.36,Dummy
149,69,225,111,0.72,Car
272,51,428,91,0.42,Dummy
148,69,226,111,0.67,Car
274,51,428,90,0.44,Dummy
149,69,226,111,0.47,Car
273,51,427,92,0.37,Dummy
611,23,703,58,0.28,AnotherCar
294,47,473,95,0.38,Dummy
636,21,703,55,0.34,Dummy
108,57,173,83,0.69,Dummy
151,99,230,125,0.64,Dummy
409,42,599,101,0.48,Dummy
599,136,704,253,0.41,Dummy
0,120,64,190,0.35,Dummy
638,137,703,249,0.34,Dummy
152,98,241,148,0.27,Dummy
61,130,168,166,0.79,Dummy
259,102,333,127,0.7,Dummy
223,61,272,83,0.69,Dummy
59,129,174,200,0.62,Dummy
62,129,171,178,0.54,Dummy
651,282,703,302,0.35,Dummy
518,36,704,106,0.32,Dummy
168,135,274,162,0.83,Dummy
363,103,437,128,0.74,Dummy
164,134,283,199,0.7,Dummy
323,60,378,85,0.61,Dummy
627,44,703,80,0.44,Dummy
468,100,541,125,0.85,Dummy
430,62,481,84,0.81,Dummy
273,138,373,163,0.71,Dummy
271,136,385,192,0.48,Dummy
183,87,204,133,0.37,AnotherCar
180,88,202,129,0.27,AnotherCar
179,86,202,121,0.3,AnotherCar
175,87,203,121,0.36,AnotherCar
179,86,202,123,0.29,AnotherCar
183,88,207,121,0.6,AnotherCar
432,137,546,167,0.66,Dummy
629,91,704,168,0.66,Dummy
430,135,549,199,0.6,Dummy
3,160,238,282,0.46,Dummy
1,146,269,220,0.42,Dummy
0,87,147,168,0.27,Dummy
589,58,659,94,0.26,Dummy
553,131,657,166,0.53,Dummy
552,128,689,196,0.44,Dummy
661,127,703,173,0.46,Dummy
664,127,703,157,0.35,Dummy
77,98,386,171,0.27,Dummy
38,139,279,274,0.26,Dummy
40,139,281,273,0.36,Dummy
425,166,673,281,0.34,Dummy
626,195,704,284,0.26,Dummy
35,140,280,274,0.29,Dummy
438,169,674,282,0.28,Dummy
435,170,677,282,0.34,Dummy
44,139,282,274,0.31,Dummy
443,164,672,282,0.31,Dummy
441,163,676,282,0.33,Dummy
625,195,704,284,0.27,Dummy
438,173,675,281,0.32,Dummy
37,140,282,273,0.29,Dummy
42,140,281,273,0.32,Dummy
432,160,675,282,0.27,Dummy
440,166,675,281,0.3,Dummy
46,140,280,274,0.27,Dummy
443,159,672,282,0.36,Dummy
49,143,284,274,0.26,Dummy
439,165,676,282,0.32,Dummy
436,163,672,282,0.33,Dummy
44,142,295,273,0.34,Dummy
437,171,675,281,0.26,Dummy
440,161,676,281,0.37,Dummy
46,143,287,273,0.31,Dummy
438,165,672,282,0.31,Dummy
43,142,288,274,0.29,Dummy
45,142,286,274,0.41,Dummy
423,167,674,281,0.3,Dummy
434,163,674,282,0.35,Dummy
44,142,287,273,0.32,Dummy
45,142,282,272,0.37,Dummy
434,180,668,281,0.32,Dummy
45,141,283,274,0.33,Dummy
434,160,668,282,0.3,Dummy
44,142,281,274,0.34,Dummy
422,160,673,282,0.29,Dummy
439,168,672,282,0.3,Dummy
44,142,285,274,0.27,Dummy
48,144,284,273,0.36,Dummy
437,168,673,281,0.29,Dummy
43,144,283,274,0.34,Dummy
437,165,674,281,0.31,Dummy
45,142,283,273,0.38,Dummy
431,161,673,282,0.29,Dummy
49,143,285,274,0.34,Dummy
421,169,671,282,0.27,Dummy
48,143,282,274,0.35,Dummy
434,166,668,281,0.29,Dummy
43,142,285,274,0.32,Dummy
48,142,284,273,0.37,Dummy
428,163,673,282,0.32,Dummy
44,142,282,274,0.35,Dummy
259,101,579,172,0.41,Dummy
447,76,704,161,0.52,Dummy
446,144,704,265,0.4,Dummy
548,136,704,271,0.69,Dummy
0,61,233,144,0.58,Dummy
543,75,704,153,0.46,Dummy
565,129,704,273,0.26,Dummy
566,135,704,271,0.33,Dummy
566,133,704,271,0.36,Dummy
567,132,704,271,0.34,Dummy
566,131,704,272,0.41,Dummy
567,129,704,272,0.39,Dummy
566,131,704,272,0.35,Dummy
555,133,704,275,0.38,Dummy
466,77,704,157,0.73,Dummy
463,139,704,267,0.57,Dummy
0,68,148,142,0.38,Dummy
199,80,282,122,0.3,Dummy
354,87,569,165,0.29,Dummy
458,95,704,163,0.29,Dummy
34,141,301,272,0.35,Dummy
46,142,289,273,0.32,Dummy
437,165,660,282,0.27,Dummy
46,140,291,273,0.36,Dummy
422,152,666,281,0.34,Dummy
40,142,286,272,0.28,Dummy
432,159,662,282,0.27,Dummy
37,145,288,272,0.47,Dummy
39,145,288,272,0.41,Dummy
438,147,704,273,0.29,Dummy
0,133,170,234,0.3,Dummy
0,53,183,144,0.67,Dummy
497,78,704,159,0.65,Dummy
496,139,704,268,0.53,Dummy
1,83,196,145,0.4,Dummy
560,122,704,273,0.31,Dummy
563,130,704,270,0.42,Dummy
562,128,704,272,0.4,Dummy
563,126,704,271,0.45,Dummy
562,131,704,271,0.47,Dummy
562,134,704,271,0.46,Dummy
563,134,704,271,0.46,Dummy
561,135,704,272,0.48,Dummy
562,135,704,272,0.45,Dummy
563,134,704,272,0.44,Dummy
562,134,704,273,0.5,Dummy
562,133,704,273,0.41,Dummy
561,135,704,271,0.45,Dummy
562,134,704,273,0.52,Dummy
562,133,704,271,0.4,Dummy
561,121,704,274,0.33,Dummy
309,82,357,119,0.28,Dummy
562,123,704,274,0.3,Dummy
562,136,704,270,0.41,Dummy
562,136,704,272,0.48,Dummy
558,135,704,273,0.48,Dummy
557,138,704,272,0.47,Dummy
563,135,704,271,0.45,Dummy
571,76,704,158,0.28,Dummy
562,130,704,271,0.33,Dummy
557,133,704,276,0.41,Dummy
302,83,354,119,0.34,Dummy
0,67,247,146,0.26,Dummy
468,77,704,157,0.71,Dummy
463,139,704,267,0.6,Dummy
0,68,149,142,0.33,Dummy
35,141,298,271,0.46,Dummy
431,171,656,281,0.27,Dummy
36,142,279,272,0.42,Dummy
434,190,652,281,0.26,Dummy
42,143,273,273,0.45,Dummy
39,142,284,272,0.4,Dummy
34,143,280,272,0.4,Dummy
551,130,675,196,0.61,Dummy
552,132,661,173,0.59,Dummy
617,55,674,76,0.79,Dummy
446,134,557,197,0.73,Dummy
654,88,703,160,0.73,Dummy
447,135,553,174,0.69,Dummy
654,89,704,116,0.59,Dummy
515,61,561,83,0.52,Dummy
353,138,456,203,0.43,Dummy
652,88,703,111,0.4,Dummy
549,96,634,128,0.39,Dummy
547,95,639,173,0.37,Dummy
355,138,447,171,0.32,Dummy
174,88,194,133,0.35,AnotherCar
0,160,120,282,0.3,Dummy
0,159,120,282,0.32,Dummy
174,87,200,132,0.27,AnotherCar
232,135,350,206,0.77,Dummy
390,66,456,87,0.69,Dummy
235,136,345,175,0.62,Dummy
124,135,227,164,0.8,Dummy
284,64,338,86,0.74,Dummy
123,134,234,198,0.72,Dummy
318,104,392,130,0.56,Dummy
583,39,704,93,0.28,Dummy
11,129,132,198,0.83,Dummy
180,62,234,84,0.7,Dummy
473,39,681,114,0.49,Dummy
213,104,290,130,0.37,Dummy
569,141,704,256,0.47,Dummy
109,97,188,124,0.36,Dummy
371,48,554,112,0.26,Dummy
356,267,438,287,0.26,Dummy
275,51,449,102,0.37,Dummy
612,22,703,57,0.27,Dummy
604,21,703,56,0.31,Dummy
268,53,421,103,0.29,Dummy
269,53,421,103,0.38,Dummy
604,21,703,56,0.33,Dummy
269,53,420,102,0.34,Dummy
268,53,421,103,0.4,Dummy
604,23,703,57,0.32,Dummy
268,53,421,103,0.3,Dummy
605,23,703,57,0.28,Dummy
268,52,426,100,0.37,Dummy
606,22,703,57,0.3,Dummy
86,99,175,126,0.71,Dummy
550,144,704,260,0.37,Dummy
47,58,109,79,0.32,Dummy
208,101,280,127,0.79,Dummy
1,124,117,199,0.66,Dummy
172,61,220,83,0.61,Dummy
462,39,651,112,0.51,Dummy
112,134,220,164,0.79,Dummy
109,133,227,198,0.78,Dummy
267,65,325,86,0.73,Dummy
304,105,384,127,0.27,Dummy
218,138,322,164,0.71,Dummy
411,105,490,128,0.68,Dummy
216,137,334,195,0.63,Dummy
372,68,428,89,0.61,Dummy
514,98,588,126,0.79,Dummy
324,139,421,165,0.78,Dummy
478,62,526,84,0.7,Dummy
321,138,426,197,0.64,Dummy
183,87,205,134,0.44,AnotherCar
179,87,203,130,0.42,AnotherCar
180,87,203,131,0.38,AnotherCar
180,87,204,121,0.31,AnotherCar
180,86,205,122,0.37,AnotherCar
181,87,203,128,0.4,AnotherCar
180,87,203,129,0.4,AnotherCar
180,87,202,133,0.3,AnotherCar
179,86,205,121,0.31,AnotherCar
179,87,204,133,0.28,AnotherCar
179,87,204,121,0.31,AnotherCar
179,86,204,124,0.47,AnotherCar
177,86,202,128,0.37,AnotherCar
179,86,204,124,0.45,AnotherCar
179,86,204,119,0.28,AnotherCar
178,86,204,124,0.34,AnotherCar
178,87,206,120,0.39,AnotherCar
179,86,204,132,0.36,AnotherCar
180,87,206,125,0.43,AnotherCar
177,87,206,120,0.35,AnotherCar
179,87,205,133,0.3,AnotherCar
179,86,204,129,0.53,AnotherCar
178,86,204,126,0.45,AnotherCar
178,86,204,124,0.33,AnotherCar
179,86,205,125,0.52,AnotherCar
180,86,205,127,0.51,AnotherCar
179,86,204,123,0.38,AnotherCar
179,85,204,127,0.47,AnotherCar
179,86,204,127,0.44,AnotherCar
179,86,204,122,0.45,AnotherCar
179,85,204,125,0.35,AnotherCar
179,87,204,124,0.44,AnotherCar
178,86,204,128,0.45,AnotherCar
179,87,204,125,0.33,AnotherCar
178,86,204,126,0.48,AnotherCar
179,86,204,122,0.5,AnotherCar
179,86,204,127,0.47,AnotherCar
179,86,203,124,0.39,AnotherCar
180,86,204,121,0.3,AnotherCar
178,85,206,125,0.27,AnotherCar
179,86,204,124,0.33,AnotherCar
179,86,204,124,0.37,AnotherCar
178,86,204,126,0.47,AnotherCar
180,86,204,124,0.52,AnotherCar
179,86,203,122,0.37,AnotherCar
178,86,204,124,0.46,AnotherCar
179,86,204,125,0.43,AnotherCar
178,86,205,127,0.37,AnotherCar
179,86,204,124,0.44,AnotherCar
178,86,204,125,0.41,AnotherCar
179,86,204,125,0.43,AnotherCar
178,86,203,123,0.38,AnotherCar
178,86,204,126,0.47,AnotherCar
179,86,204,126,0.45,AnotherCar
178,86,204,127,0.46,AnotherCar
178,87,204,125,0.42,AnotherCar
178,87,203,125,0.31,AnotherCar
178,87,204,126,0.44,AnotherCar
177,87,203,129,0.42,AnotherCar
178,86,203,128,0.39,AnotherCar
179,86,205,127,0.43,AnotherCar
178,86,204,126,0.37,AnotherCar
179,86,204,129,0.39,AnotherCar
178,87,203,131,0.37,AnotherCar
178,86,204,123,0.39,AnotherCar
179,86,204,123,0.26,AnotherCar
179,86,203,121,0.33,AnotherCar
179,87,204,127,0.42,AnotherCar
177,87,203,129,0.38,AnotherCar
178,86,204,126,0.32,AnotherCar
179,87,204,122,0.33,AnotherCar
179,87,204,124,0.42,AnotherCar
179,86,204,125,0.38,AnotherCar
179,87,204,123,0.4,AnotherCar
179,86,204,126,0.32,AnotherCar
178,87,204,133,0.3,AnotherCar
179,86,204,124,0.33,AnotherCar
178,87,203,130,0.39,AnotherCar
179,86,203,124,0.36,AnotherCar
178,87,204,126,0.43,AnotherCar
178,86,204,126,0.42,AnotherCar
178,86,204,127,0.29,AnotherCar
179,86,204,128,0.31,AnotherCar
178,86,204,128,0.3,AnotherCar
178,86,204,125,0.36,AnotherCar
178,86,204,127,0.39,AnotherCar
178,86,204,124,0.3,AnotherCar
178,86,204,128,0.36,AnotherCar
179,86,204,125,0.35,AnotherCar
177,87,204,136,0.38,AnotherCar
179,86,204,123,0.27,AnotherCar
178,85,204,126,0.27,AnotherCar
178,85,204,129,0.31,AnotherCar
179,87,204,132,0.4,AnotherCar
179,86,204,126,0.34,AnotherCar
178,86,205,126,0.45,AnotherCar
178,87,205,126,0.27,AnotherCar
178,86,204,124,0.27,AnotherCar
178,85,204,129,0.36,AnotherCar
179,86,204,127,0.42,AnotherCar
178,86,204,126,0.44,AnotherCar
465,67,512,86,0.82,Dummy
499,101,576,128,0.75,Dummy
310,140,405,170,0.7,Dummy
307,138,408,197,0.61,Dummy
196,137,295,164,0.8,Dummy
196,136,302,200,0.68,Dummy
349,71,403,88,0.54,Dummy
385,105,458,130,0.34,Dummy
89,135,193,164,0.73,Dummy
247,67,298,85,0.69,Dummy
89,133,200,199,0.66,Dummy
282,106,359,129,0.58,Dummy
0,123,97,193,0.59,Dummy
173,100,254,128,0.54,Dummy
436,43,619,99,0.44,Dummy
140,61,192,84,0.29,Dummy
30,55,84,72,0.58,Dummy
674,25,704,52,0.57,Dummy
66,94,144,129,0.38,Dummy
318,267,395,286,0.32,Dummy
537,151,704,240,0.31,Dummy
332,49,511,123,0.29,Dummy
267,55,422,105,0.27,Dummy
275,56,429,105,0.31,Dummy
274,55,430,106,0.29,Dummy
275,55,428,120,0.26,Dummy
271,57,425,105,0.56,Dummy
149,71,228,112,0.27,Car
503,24,704,108,0.4,Dummy
392,33,597,100,0.59,Dummy
289,33,488,74,0.41,Dummy
1,34,138,74,0.27,Dummy
187,34,385,89,0.51,Dummy
295,433,492,506,0.49,Dummy
186,34,387,65,0.48,Dummy
532,33,688,70,0.39,Dummy
192,429,401,507,0.48,Dummy
638,0,687,19,0.36,AnotherCar
83,32,286,63,0.3,Dummy
166,434,390,509,0.51,Dummy
168,433,389,509,0.52,Dummy
67,27,244,94,0.29,Dummy
65,28,244,62,0.26,Dummy
166,434,390,510,0.4,Dummy
64,23,244,96,0.3,Dummy
63,23,245,62,0.3,Dummy
65,22,245,85,0.38,Dummy
64,22,245,62,0.37,Dummy
64,22,245,85,0.5,Dummy
63,22,246,63,0.43,Dummy
65,22,245,62,0.37,Dummy
66,22,244,84,0.3,Dummy
164,434,392,511,0.28,Dummy
63,23,246,62,0.42,Dummy
64,23,245,82,0.4,Dummy
164,434,391,512,0.3,Dummy
66,23,244,86,0.4,Dummy
65,23,245,62,0.4,Dummy
165,434,392,511,0.35,Dummy
1,173,46,210,0.29,AnotherCar
65,22,245,62,0.39,Dummy
66,22,244,80,0.36,Dummy
165,434,390,512,0.27,Dummy
1,173,46,210,0.27,AnotherCar
65,23,245,62,0.42,Dummy
165,434,392,511,0.26,Dummy
65,22,245,62,0.38,Dummy
165,434,391,512,0.29,Dummy
64,23,245,62,0.38,Dummy
65,23,244,79,0.35,Dummy
3,173,46,210,0.35,AnotherCar
165,434,391,512,0.34,Dummy
65,22,245,87,0.39,Dummy
64,22,245,62,0.37,Dummy
165,434,391,512,0.28,Dummy
1,173,48,210,0.28,AnotherCar
450,36,596,73,0.44,Dummy
98,31,303,64,0.38,Dummy
538,100,687,176,0.28,Dummy
1,196,226,263,0.27,Dummy
212,33,417,66,0.46,Dummy
87,184,351,264,0.37,Dummy
320,32,519,73,0.7,Dummy
438,437,652,518,0.31,Dummy
593,112,703,157,0.26,Dummy
423,29,622,78,0.6,Dummy
424,28,619,110,0.31,Dummy
530,24,704,76,0.39,Dummy
282,55,439,102,0.34,Dummy
620,23,703,57,0.49,Dummy
281,51,438,101,0.3,Dummy
280,50,438,98,0.45,Dummy
566,37,580,66,0.33,AnotherCar
622,20,703,56,0.28,Dummy
279,48,438,97,0.65,Dummy
622,20,703,56,0.37,Dummy
566,38,580,64,0.33,AnotherCar
282,50,437,99,0.54,Dummy
565,38,581,66,0.38,AnotherCar
621,24,703,56,0.44,Dummy
655,131,703,225,0.38,AnotherCar
282,49,438,102,0.36,Dummy
620,24,703,56,0.41,Dummy
281,51,438,102,0.35,Dummy
621,24,703,56,0.46,Dummy
281,51,437,102,0.38,Dummy
621,24,703,56,0.54,Dummy
281,51,438,101,0.42,Dummy
651,102,703,214,0.27,AnotherCar
621,23,703,56,0.62,Dummy
648,102,703,209,0.47,AnotherCar
281,50,438,101,0.35,Dummy
621,23,703,56,0.66,Dummy
645,102,704,203,0.54,AnotherCar
280,50,438,101,0.29,Dummy
641,103,704,197,0.64,AnotherCar
621,24,703,56,0.58,Dummy
280,50,438,101,0.42,Dummy
621,25,703,56,0.69,Dummy
638,103,704,195,0.65,AnotherCar
280,50,438,100,0.27,Dummy
621,24,703,56,0.68,Dummy
635,103,703,195,0.49,AnotherCar
280,51,437,101,0.43,Dummy
635,102,704,186,0.65,AnotherCar
621,24,703,56,0.57,Dummy
621,24,703,56,0.66,Dummy
634,103,704,180,0.4,AnotherCar
282,51,437,101,0.38,Dummy
621,25,703,57,0.62,Dummy
633,100,704,169,0.28,AnotherCar
620,25,703,56,0.26,Dummy
620,26,703,56,0.32,Dummy
556,180,596,212,0.28,AnotherCar
556,181,596,213,0.36,AnotherCar
621,28,703,57,0.36,Dummy
555,181,595,213,0.49,AnotherCar
621,29,703,56,0.29,Dummy
555,181,595,213,0.44,AnotherCar
620,29,703,56,0.26,Dummy
265,458,351,524,0.26,Dummy
555,181,595,213,0.51,AnotherCar
556,180,595,212,0.3,AnotherCar
556,180,596,212,0.3,AnotherCar
620,26,703,57,0.35,Dummy
621,25,703,56,0.45,Dummy
281,50,438,101,0.35,Dummy
557,180,598,214,0.27,AnotherCar
558,179,599,212,0.32,AnotherCar
558,180,598,212,0.27,AnotherCar
296,52,474,126,0.35,Dummy
296,53,472,104,0.3,Dummy
604,136,704,257,0.72,Dummy
111,59,172,83,0.44,Dummy
0,122,74,189,0.37,Dummy
149,100,233,127,0.31,Dummy
408,46,601,105,0.28,Dummy
62,132,166,161,0.87,Dummy
56,130,175,202,0.73,Dummy
225,63,276,85,0.55,Dummy
259,104,332,129,0.52,Dummy
517,38,704,110,0.35,Dummy
165,136,272,164,0.7,Dummy
321,68,377,87,0.69,Dummy
158,134,287,205,0.69,Dummy
361,105,436,129,0.57,Dummy
272,140,370,173,0.7,Dummy
268,138,371,185,0.61,Dummy
427,66,481,88,0.5,Dummy
603,62,702,101,0.45,Dummy
465,104,543,129,0.33,Dummy
382,159,570,230,0.28,Dummy
574,95,656,123,0.8,Dummy
380,138,477,168,0.59,Dummy
376,137,480,197,0.45,Dummy
574,93,683,174,0.33,Dummy
491,133,599,166,0.74,Dummy
485,132,600,199,0.7,Dummy
0,93,208,165,0.4,Dummy
606,124,704,193,0.82,Dummy
605,126,703,170,0.71,Dummy
138,101,440,173,0.33,Dummy
60,142,341,275,0.36,Dummy
58,144,287,275,0.28,Dummy
52,145,291,274,0.36,Dummy
402,155,673,282,0.31,Dummy
55,142,290,275,0.29,Dummy
402,157,673,283,0.29,Dummy
396,155,675,282,0.31,Dummy
446,155,704,283,0.33,Dummy
46,139,302,275,0.28,Dummy
52,141,286,275,0.3,Dummy
409,158,675,282,0.29,Dummy
55,144,290,275,0.32,Dummy
412,158,673,282,0.28,Dummy
407,155,674,282,0.29,Dummy
57,139,284,274,0.27,Dummy
52,143,293,275,0.34,Dummy
413,155,674,282,0.32,Dummy
413,157,673,282,0.33,Dummy
54,143,302,275,0.26,Dummy
52,144,299,275,0.32,Dummy
443,161,704,283,0.26,Dummy
58,141,285,274,0.34,Dummy
407,155,674,283,0.26,Dummy
425,152,674,282,0.35,Dummy
58,141,297,275,0.26,Dummy
420,156,674,282,0.28,Dummy
426,155,674,282,0.32,Dummy
56,144,289,275,0.31,Dummy
394,153,674,282,0.35,Dummy
52,142,294,274,0.31,Dummy
55,144,294,275,0.36,Dummy
406,156,674,282,0.27,Dummy
61,142,284,273,0.33,Dummy
57,145,286,274,0.28,Dummy
62,139,286,274,0.27,Dummy
62,140,285,273,0.35,Dummy
60,141,285,275,0.36,Dummy
62,140,285,273,0.31,Dummy
59,144,288,275,0.34,Dummy
63,140,285,274,0.26,Dummy
60,145,287,275,0.36,Dummy
62,140,286,274,0.35,Dummy
413,160,673,282,0.26,Dummy
58,144,293,274,0.32,Dummy
62,140,285,273,0.3,Dummy
56,144,286,274,0.31,Dummy
432,163,671,283,0.31,Dummy
60,144,286,275,0.31,Dummy
400,160,673,283,0.3,Dummy
59,144,291,274,0.3,Dummy
62,141,285,274,0.36,Dummy
416,159,672,283,0.29,Dummy
59,146,289,275,0.35,Dummy
61,139,286,274,0.32,Dummy
411,158,672,283,0.31,Dummy
62,141,284,274,0.33,Dummy
62,140,284,274,0.27,Dummy
58,145,290,275,0.34,Dummy
61,142,285,274,0.38,Dummy
61,139,286,274,0.35,Dummy
59,145,287,274,0.35,Dummy
61,140,286,274,0.29,Dummy
400,159,671,283,0.27,Dummy
59,144,288,274,0.31,Dummy
59,144,292,274,0.34,Dummy
61,140,285,274,0.34,Dummy
60,142,285,274,0.36,Dummy
423,159,675,283,0.28,Dummy
61,140,286,274,0.33,Dummy
413,158,673,283,0.26,Dummy
62,142,285,274,0.35,Dummy
416,159,673,283,0.31,Dummy
61,141,286,274,0.32,Dummy
408,161,673,283,0.28,Dummy
58,146,286,275,0.38,Dummy
61,141,286,273,0.37,Dummy
61,141,286,274,0.41,Dummy
62,141,285,274,0.37,Dummy
416,159,672,283,0.32,Dummy
59,146,288,274,0.31,Dummy
62,140,286,274,0.37,Dummy
420,158,673,283,0.26,Dummy
55,146,289,275,0.38,Dummy
62,141,287,273,0.38,Dummy
394,157,672,283,0.26,Dummy
59,146,286,275,0.35,Dummy
402,157,672,283,0.3,Dummy
61,140,286,274,0.29,Dummy
59,145,289,275,0.35,Dummy
59,147,286,275,0.34,Dummy
59,140,286,274,0.37,Dummy
401,157,673,283,0.27,Dummy
61,140,287,274,0.42,Dummy
399,158,671,283,0.28,Dummy
54,144,290,275,0.35,Dummy
413,158,673,282,0.31,Dummy
56,146,293,274,0.38,Dummy
57,146,287,274,0.37,Dummy
55,145,288,274,0.41,Dummy
61,140,286,273,0.43,Dummy
57,146,286,274,0.4,Dummy
57,146,291,275,0.42,Dummy
58,146,287,275,0.39,Dummy
55,145,291,275,0.39,Dummy
407,160,672,283,0.28,Dummy
56,145,285,273,0.39,Dummy
51,145,290,274,0.44,Dummy
60,142,285,273,0.4,Dummy
58,141,286,275,0.37,Dummy
60,141,286,274,0.4,Dummy
58,141,285,274,0.4,Dummy
58,147,286,274,0.44,Dummy
60,142,285,274,0.4,Dummy
60,142,284,274,0.46,Dummy
59,142,285,274,0.47,Dummy
57,141,285,274,0.4,Dummy
60,142,285,274,0.43,Dummy
60,142,284,274,0.42,Dummy
59,142,283,275,0.43,Dummy
59,143,285,274,0.44,Dummy
58,141,285,274,0.43,Dummy
58,140,285,274,0.37,Dummy
61,142,285,274,0.42,Dummy
59,141,284,274,0.44,Dummy
59,142,283,273,0.44,Dummy
59,141,283,274,0.45,Dummy
54,144,293,275,0.37,Dummy
59,141,284,275,0.39,Dummy
60,141,283,274,0.39,Dummy
58,141,285,274,0.43,Dummy
60,141,284,274,0.33,Dummy
59,141,285,274,0.43,Dummy
55,146,293,274,0.4,Dummy
57,142,284,275,0.45,Dummy
59,141,284,275,0.39,Dummy
60,141,284,274,0.44,Dummy
60,142,284,273,0.38,Dummy
58,139,283,275,0.36,Dummy
59,140,284,274,0.46,Dummy
62,142,283,273,0.44,Dummy
59,141,283,274,0.44,Dummy
59,141,285,273,0.44,Dummy
58,141,283,274,0.45,Dummy
60,140,285,274,0.43,Dummy
61,141,284,274,0.44,Dummy
58,141,284,274,0.46,Dummy
57,141,284,274,0.41,Dummy
